   0.000, 141755.430, 282763.932, 422349.286, 559957.004, 695174.918, 827724.965, 957436.633, 1084214.718, 1208010.734, 1328802.113, 1446579.237, 1561338.346, 1673078.090, 1781798.022, 1887498.005, 1990178.001, 2089838.000, 2186478.000, 2280098.000, 2370698.000, 2458278.000, 2542838.000, 2624378.000, 2702898.000, 2778398.000, 2850878.000, 2920338.000, 2986778.000, 3050198.000, 3110598.000, 3167978.000, 3222338.000, 3273678.000, 3321998.000, 3367298.000, 3409578.000, 3448838.000, 3485078.000, 3518298.000, 3548498.000, 3575678.000, 3599838.000, 3620978.000, 3639098.000, 3654198.000, 3666278.000, 3675338.000, 3681378.000, 3684398.000, 3684398.000, 3681378.000, 3675338.000, 3666278.000, 3654198.000, 3639098.000, 3620978.000, 3599838.000, 3575678.000, 3548498.000, 3518298.000, 3485078.000, 3448838.000, 3409578.000, 3367298.000, 3321998.000, 3273678.000, 3222338.000, 3167978.000, 3110598.000, 3050198.000, 2986778.000, 2920338.000, 2850878.000, 2778398.000, 2702898.000, 2624378.000, 2542838.000, 2458278.000, 2370698.000, 2280098.000, 2186478.000, 2089838.000, 1990178.001, 1887498.005, 1781798.022, 1673078.090, 1561338.346, 1446579.237, 1328802.113, 1208010.734, 1084214.718, 957436.633, 827724.965, 695174.918, 559957.004, 422349.286, 282763.932, 141755.430,    0.000,
   0.000, 135934.988, 271153.718, 405007.738, 536965.326, 666631.239, 793738.830, 918124.586, 1039697.212, 1158410.211, 1274241.944, 1387183.186, 1497230.332, 1604382.087, 1708638.021, 1809998.005, 1908462.001, 2004030.000, 2096702.000, 2186478.000, 2273358.000, 2357342.000, 2438430.000, 2516622.000, 2591918.000, 2664318.000, 2733822.000, 2800430.000, 2864142.000, 2924958.000, 2982878.000, 3037902.000, 3090030.000, 3139262.000, 3185598.000, 3229038.000, 3269582.000, 3307230.000, 3341982.000, 3373838.000, 3402798.000, 3428862.000, 3452030.000, 3472302.000, 3489678.000, 3504158.000, 3515742.000, 3524430.000, 3530222.000, 3533118.000, 3533118.000, 3530222.000, 3524430.000, 3515742.000, 3504158.000, 3489678.000, 3472302.000, 3452030.000, 3428862.000, 3402798.000, 3373838.000, 3341982.000, 3307230.000, 3269582.000, 3229038.000, 3185598.000, 3139262.000, 3090030.000, 3037902.000, 2982878.000, 2924958.000, 2864142.000, 2800430.000, 2733822.000, 2664318.000, 2591918.000, 2516622.000, 2438430.000, 2357342.000, 2273358.000, 2186478.000, 2096702.000, 2004030.000, 1908462.001, 1809998.005, 1708638.021, 1604382.087, 1497230.332, 1387183.186, 1274241.944, 1158410.211, 1039697.212, 918124.586, 793738.830, 666631.239, 536965.326, 405007.738, 271153.718, 135934.988,    0.000,
   0.000, 129926.790, 259168.981, 387106.786, 513231.982, 637166.797, 758656.367, 877544.407, 993743.656, 1107209.672, 1217921.770, 1325871.134, 1431054.318, 1533470.083, 1633118.020, 1729998.005, 1824110.001, 1915454.000, 2004030.000, 2089838.000, 2172878.000, 2253150.000, 2330654.000, 2405390.000, 2477358.000, 2546558.000, 2612990.000, 2676654.000, 2737550.000, 2795678.000, 2851038.000, 2903630.000, 2953454.000, 3000510.000, 3044798.000, 3086318.000, 3125070.000, 3161054.000, 3194270.000, 3224718.000, 3252398.000, 3277310.000, 3299454.000, 3318830.000, 3335438.000, 3349278.000, 3360350.000, 3368654.000, 3374190.000, 3376958.000, 3376958.000, 3374190.000, 3368654.000, 3360350.000, 3349278.000, 3335438.000, 3318830.000, 3299454.000, 3277310.000, 3252398.000, 3224718.000, 3194270.000, 3161054.000, 3125070.000, 3086318.000, 3044798.000, 3000510.000, 2953454.000, 2903630.000, 2851038.000, 2795678.000, 2737550.000, 2676654.000, 2612990.000, 2546558.000, 2477358.000, 2405390.000, 2330654.000, 2253150.000, 2172878.000, 2089838.000, 2004030.000, 1915454.000, 1824110.001, 1729998.005, 1633118.020, 1533470.083, 1431054.318, 1325871.134, 1217921.770, 1107209.672, 993743.656, 877544.407, 758656.367, 637166.797, 513231.982, 387106.786, 259168.981, 129926.790,    0.000,
   0.000, 123730.835, 246809.721, 368646.428, 488756.971, 606781.590, 722477.578, 835696.099, 946354.053, 1054409.117, 1159841.591, 1262643.080, 1362810.303, 1460342.080, 1555238.020, 1647498.005, 1737122.002, 1824110.001, 1908462.001, 1990178.001, 2069258.001, 2145702.001, 2219510.001, 2290682.001, 2359218.001, 2425118.001, 2488382.001, 2549010.001, 2607002.001, 2662358.001, 2715078.001, 2765162.001, 2812610.001, 2857422.002, 2899598.002, 2939138.002, 2976042.002, 3010310.002, 3041942.002, 3070938.002, 3097298.002, 3121022.002, 3142110.002, 3160562.002, 3176378.002, 3189558.002, 3200102.002, 3208010.002, 3213282.002, 3215918.002, 3215918.002, 3213282.002, 3208010.002, 3200102.002, 3189558.002, 3176378.002, 3160562.002, 3142110.002, 3121022.002, 3097298.002, 3070938.002, 3041942.002, 3010310.002, 2976042.002, 2939138.002, 2899598.002, 2857422.002, 2812610.001, 2765162.001, 2715078.001, 2662358.001, 2607002.001, 2549010.001, 2488382.001, 2425118.001, 2359218.001, 2290682.001, 2219510.001, 2145702.001, 2069258.001, 1990178.001, 1908462.001, 1824110.001, 1737122.002, 1647498.005, 1555238.020, 1460342.080, 1362810.303, 1262643.080, 1159841.591, 1054409.117, 946354.053, 835696.099, 722477.578, 606781.590, 488756.971, 368646.428, 246809.721, 123730.835,    0.000,
   0.000, 117347.125, 234075.939, 349626.666, 463540.293, 575475.621, 685202.463, 792579.661, 897528.402, 1000008.546, 1100001.408, 1197499.027, 1292498.290, 1384998.078, 1474998.022, 1562498.008, 1647498.005, 1729998.005, 1809998.005, 1887498.005, 1962498.005, 2034998.005, 2104998.006, 2172498.006, 2237498.006, 2299998.006, 2359998.006, 2417498.006, 2472498.007, 2524998.007, 2574998.007, 2622498.007, 2667498.007, 2709998.007, 2749998.007, 2787498.007, 2822498.007, 2854998.008, 2884998.008, 2912498.008, 2937498.008, 2959998.008, 2979998.008, 2997498.008, 3012498.008, 3024998.008, 3034998.008, 3042498.008, 3047498.008, 3049998.008, 3049998.008, 3047498.008, 3042498.008, 3034998.008, 3024998.008, 3012498.008, 2997498.008, 2979998.008, 2959998.008, 2937498.008, 2912498.008, 2884998.008, 2854998.008, 2822498.007, 2787498.007, 2749998.007, 2709998.007, 2667498.007, 2622498.007, 2574998.007, 2524998.007, 2472498.007, 2417498.006, 2359998.006, 2299998.006, 2237498.006, 2172498.006, 2104998.006, 2034998.005, 1962498.005, 1887498.005, 1809998.005, 1729998.005, 1647498.005, 1562498.008, 1474998.022, 1384998.078, 1292498.290, 1197499.027, 1100001.408, 1000008.546, 897528.402, 792579.661, 685202.463, 575475.621, 463540.293, 349626.666, 234075.939, 117347.125,    0.000,
   0.000, 110775.659, 220967.635, 330047.502, 437581.952, 543248.892, 646831.026, 748195.099, 847266.709, 944007.965, 1038401.227, 1130438.981, 1220118.286, 1307438.087, 1392398.034, 1474998.022, 1555238.020, 1633118.020, 1708638.021, 1781798.022, 1852598.023, 1921038.024, 1987118.024, 2050838.025, 2112198.026, 2171198.027, 2227838.027, 2282118.028, 2334038.029, 2383598.029, 2430798.030, 2475638.030, 2518118.031, 2558238.032, 2595998.032, 2631398.032, 2664438.033, 2695118.033, 2723438.034, 2749398.034, 2772998.034, 2794238.034, 2813118.035, 2829638.035, 2843798.035, 2855598.035, 2865038.035, 2872118.035, 2876838.035, 2879198.035, 2879198.035, 2876838.035, 2872118.035, 2865038.035, 2855598.035, 2843798.035, 2829638.035, 2813118.035, 2794238.034, 2772998.034, 2749398.034, 2723438.034, 2695118.033, 2664438.033, 2631398.032, 2595998.032, 2558238.032, 2518118.031, 2475638.030, 2430798.030, 2383598.029, 2334038.029, 2282118.028, 2227838.027, 2171198.027, 2112198.026, 2050838.025, 1987118.024, 1921038.024, 1852598.023, 1781798.022, 1708638.021, 1633118.020, 1555238.020, 1474998.022, 1392398.034, 1307438.087, 1220118.286, 1130438.981, 1038401.227, 944007.965, 847266.709, 748195.099, 646831.026, 543248.892, 437581.952, 330047.502, 220967.635, 110775.659,    0.000,
   0.000, 104016.440, 207484.815, 309908.943, 410881.956, 510101.416, 607363.280, 702542.427, 795568.992, 886407.394, 975041.071, 1061462.965, 1145670.316, 1227662.133, 1307438.087, 1384998.078, 1460342.080, 1533470.083, 1604382.087, 1673078.090, 1739558.094, 1803822.097, 1865870.101, 1925702.104, 1983318.107, 2038718.110, 2091902.113, 2142870.116, 2191622.118, 2238158.121, 2282478.123, 2324582.126, 2364470.128, 2402142.130, 2437598.132, 2470838.133, 2501862.135, 2530670.137, 2557262.138, 2581638.139, 2603798.141, 2623742.142, 2641470.143, 2656982.143, 2670278.144, 2681358.145, 2690222.145, 2696870.146, 2701302.146, 2703518.146, 2703518.146, 2701302.146, 2696870.146, 2690222.145, 2681358.145, 2670278.144, 2656982.143, 2641470.143, 2623742.142, 2603798.141, 2581638.139, 2557262.138, 2530670.137, 2501862.135, 2470838.133, 2437598.132, 2402142.130, 2364470.128, 2324582.126, 2282478.123, 2238158.121, 2191622.118, 2142870.116, 2091902.113, 2038718.110, 1983318.107, 1925702.104, 1865870.101, 1803822.097, 1739558.094, 1673078.090, 1604382.087, 1533470.083, 1460342.080, 1384998.078, 1307438.087, 1227662.133, 1145670.316, 1061462.965, 975041.071, 886407.394, 795568.992, 702542.427, 607363.280, 510101.416, 410881.956, 309908.943, 207484.815, 104016.440,    0.000,
   0.000, 97069.476, 193627.495, 289211.014, 383440.340, 476033.232, 566799.276, 655621.704, 742435.316, 827206.906, 909921.019, 990571.067, 1069154.475, 1145670.316, 1220118.286, 1292498.290, 1362810.303, 1431054.318, 1497230.332, 1561338.346, 1623378.360, 1683350.373, 1741254.386, 1797090.399, 1850858.411, 1902558.422, 1952190.433, 1999754.444, 2045250.454, 2088678.463, 2130038.472, 2169330.481, 2206554.489, 2241710.497, 2274798.505, 2305818.511, 2334770.518, 2361654.524, 2386470.529, 2409218.534, 2429898.539, 2448510.543, 2465054.547, 2479530.550, 2491938.553, 2502278.555, 2510550.557, 2516754.558, 2520890.559, 2522958.560, 2522958.560, 2520890.559, 2516754.558, 2510550.557, 2502278.555, 2491938.553, 2479530.550, 2465054.547, 2448510.543, 2429898.539, 2409218.534, 2386470.529, 2361654.524, 2334770.518, 2305818.511, 2274798.505, 2241710.497, 2206554.489, 2169330.481, 2130038.472, 2088678.463, 2045250.454, 1999754.444, 1952190.433, 1902558.422, 1850858.411, 1797090.399, 1741254.386, 1683350.373, 1623378.360, 1561338.346, 1497230.332, 1431054.318, 1362810.303, 1292498.290, 1220118.286, 1145670.316, 1069154.475, 990571.067, 909921.019, 827206.906, 742435.316, 655621.704, 566799.276, 476033.232, 383440.340, 289211.014, 193627.495, 97069.476,    0.000,
   0.000, 89934.796, 179395.731, 267953.798, 355257.212, 441044.478, 525139.176, 607433.116, 687865.893, 766406.738, 843041.332, 917763.570, 990571.067, 1061462.965, 1130438.981, 1197499.027, 1262643.080, 1325871.134, 1387183.186, 1446579.237, 1504059.286, 1559623.333, 1613271.379, 1665003.424, 1714819.466, 1762719.507, 1808703.546, 1852771.584, 1894923.620, 1935159.654, 1973479.687, 2009883.718, 2044371.748, 2076943.775, 2107599.802, 2136339.826, 2163163.849, 2188071.870, 2211063.890, 2232139.908, 2251299.924, 2268543.939, 2283871.952, 2297283.964, 2308779.973, 2318359.982, 2326023.988, 2331771.993, 2335603.996, 2337519.998, 2337519.998, 2335603.996, 2331771.993, 2326023.988, 2318359.982, 2308779.973, 2297283.964, 2283871.952, 2268543.939, 2251299.924, 2232139.908, 2211063.890, 2188071.870, 2163163.849, 2136339.826, 2107599.802, 2076943.775, 2044371.748, 2009883.718, 1973479.687, 1935159.654, 1894923.620, 1852771.584, 1808703.546, 1762719.507, 1714819.466, 1665003.424, 1613271.379, 1559623.333, 1504059.286, 1446579.237, 1387183.186, 1325871.134, 1262643.080, 1197499.027, 1130438.981, 1061462.965, 990571.067, 917763.570, 843041.332, 766406.738, 687865.893, 607433.116, 525139.176, 441044.478, 355257.212, 267953.798, 179395.731, 89934.796,    0.000,
   0.000, 82612.484, 164789.691, 246137.545, 326332.906, 405135.567, 482383.470, 557977.233, 631861.366, 704007.606, 774402.797, 843041.332, 909921.019, 975041.071, 1038401.227, 1100001.408, 1159841.591, 1217921.770, 1274241.944, 1328802.113, 1381602.276, 1432642.434, 1481922.586, 1529442.733, 1575202.875, 1619203.011, 1661443.141, 1701923.267, 1740643.386, 1777603.501, 1812803.610, 1846243.713, 1877923.811, 1907843.903, 1936003.991, 1962404.072, 1987044.148, 2009924.219, 2031044.284, 2050404.344, 2068004.399, 2083844.448, 2097924.491, 2110244.529, 2120804.562, 2129604.589, 2136644.611, 2141924.627, 2145444.638, 2147204.644, 2147204.644, 2145444.638, 2141924.627, 2136644.611, 2129604.589, 2120804.562, 2110244.529, 2097924.491, 2083844.448, 2068004.399, 2050404.344, 2031044.284, 2009924.219, 1987044.148, 1962404.072, 1936003.991, 1907843.903, 1877923.811, 1846243.713, 1812803.610, 1777603.501, 1740643.386, 1701923.267, 1661443.141, 1619203.011, 1575202.875, 1529442.733, 1481922.586, 1432642.434, 1381602.276, 1328802.113, 1274241.944, 1217921.770, 1159841.591, 1100001.408, 1038401.227, 975041.071, 909921.019, 843041.332, 774402.797, 704007.606, 631861.366, 557977.233, 482383.470, 405135.567, 326332.906, 246137.545, 164789.691, 82612.484,    0.000,
   0.000, 75102.773, 149809.841, 223762.954, 296668.346, 368307.646, 438533.525, 507255.634, 574423.524, 640011.502, 704007.606, 766406.738, 827206.906, 886407.394, 944007.965, 1000008.546, 1054409.117, 1107209.672, 1158410.211, 1208010.734, 1256011.240, 1302411.728, 1347212.200, 1390412.655, 1432013.093, 1472013.515, 1510413.919, 1547214.307, 1582414.678, 1616015.032, 1648015.369, 1678415.689, 1707215.992, 1734416.279, 1760016.548, 1784016.801, 1806417.037, 1827217.256, 1846417.459, 1864017.644, 1880017.813, 1894417.964, 1907218.099, 1918418.217, 1928018.318, 1936018.402, 1942418.470, 1947218.520, 1950418.554, 1952018.571, 1952018.571, 1950418.554, 1947218.520, 1942418.470, 1936018.402, 1928018.318, 1918418.217, 1907218.099, 1894417.964, 1880017.813, 1864017.644, 1846417.459, 1827217.256, 1806417.037, 1784016.801, 1760016.548, 1734416.279, 1707215.992, 1678415.689, 1648015.369, 1616015.032, 1582414.678, 1547214.307, 1510413.919, 1472013.515, 1432013.093, 1390412.655, 1347212.200, 1302411.728, 1256011.240, 1208010.734, 1158410.211, 1107209.672, 1054409.117, 1000008.546, 944007.965, 886407.394, 827206.906, 766406.738, 704007.606, 640011.502, 574423.524, 507255.634, 438533.525, 368307.646, 296668.346, 223762.954, 149809.841, 75102.773,    0.000,
   0.000, 67406.263, 134457.376, 200831.808, 266265.897, 330563.650, 393592.835, 455272.360, 515556.944, 574423.524, 631861.366, 687865.893, 742435.316, 795568.992, 847266.709, 897528.402, 946354.053, 993743.656, 1039697.212, 1084214.718, 1127296.176, 1168941.586, 1209150.947, 1247924.259, 1285261.523, 1321162.738, 1355627.904, 1388657.022, 1420250.091, 1450407.112, 1479128.084, 1506413.007, 1532261.882, 1556674.708, 1579651.486, 1601192.215, 1621296.896, 1639965.527, 1657198.111, 1672994.645, 1687355.131, 1700279.569, 1711767.957, 1721820.298, 1730436.589, 1737616.832, 1743361.027, 1747669.173, 1750541.270, 1751977.318, 1751977.318, 1750541.270, 1747669.173, 1743361.027, 1737616.832, 1730436.589, 1721820.298, 1711767.957, 1700279.569, 1687355.131, 1672994.645, 1657198.111, 1639965.527, 1621296.896, 1601192.215, 1579651.486, 1556674.708, 1532261.882, 1506413.007, 1479128.084, 1450407.112, 1420250.091, 1388657.022, 1355627.904, 1321162.738, 1285261.523, 1247924.259, 1209150.947, 1168941.586, 1127296.176, 1084214.718, 1039697.212, 993743.656, 946354.053, 897528.402, 847266.709, 795568.992, 742435.316, 687865.893, 631861.366, 574423.524, 515556.944, 455272.360, 393592.835, 330563.650, 266265.897, 200831.808, 134457.376, 67406.263,    0.000,
   0.000, 59524.358, 118735.099, 177348.291, 235131.105, 291910.464, 347569.597, 402036.892, 455272.360, 507255.634, 557977.233, 607433.116, 655621.704, 702542.427, 748195.099, 792579.661, 835696.099, 877544.407, 918124.586, 957436.633, 995480.550, 1032256.337, 1067763.993, 1102003.518, 1134974.913, 1166678.177, 1197113.311, 1226280.314, 1254179.186, 1280809.928, 1306172.539, 1330267.020, 1353093.371, 1374651.590, 1394941.679, 1413963.638, 1431717.466, 1448203.163, 1463420.730, 1477370.166, 1490051.472, 1501464.647, 1511609.692, 1520486.606, 1528095.389, 1534436.042, 1539508.564, 1543312.956, 1545849.217, 1547117.347, 1547117.347, 1545849.217, 1543312.956, 1539508.564, 1534436.042, 1528095.389, 1520486.606, 1511609.692, 1501464.647, 1490051.472, 1477370.166, 1463420.730, 1448203.163, 1431717.466, 1413963.638, 1394941.679, 1374651.590, 1353093.371, 1330267.020, 1306172.539, 1280809.928, 1254179.186, 1226280.314, 1197113.311, 1166678.177, 1134974.913, 1102003.518, 1067763.993, 1032256.337, 995480.550, 957436.633, 918124.586, 877544.407, 835696.099, 792579.661, 748195.099, 702542.427, 655621.704, 607433.116, 557977.233, 507255.634, 455272.360, 402036.892, 347569.597, 291910.464, 235131.105, 177348.291, 118735.099, 59524.358,    0.000,
   0.000, 51460.075, 102649.026, 153321.391, 203275.885, 252362.880, 300481.422, 347569.597, 393592.835, 438533.525, 482383.470, 525139.176, 566799.276, 607363.280, 646831.026, 685202.463, 722477.578, 758656.367, 793738.830, 827724.965, 860614.774, 892408.256, 923105.410, 952706.238, 981210.739, 1008618.913, 1034930.760, 1060146.279, 1084265.472, 1107288.338, 1129214.878, 1150045.090, 1169778.975, 1188416.533, 1205957.764, 1222402.669, 1237751.246, 1252003.496, 1265159.420, 1277219.016, 1288182.286, 1298049.228, 1306819.844, 1314494.133, 1321072.094, 1326553.729, 1330939.037, 1334228.018, 1336420.672, 1337516.999, 1337516.999, 1336420.672, 1334228.018, 1330939.037, 1326553.729, 1321072.094, 1314494.133, 1306819.844, 1298049.228, 1288182.286, 1277219.016, 1265159.420, 1252003.496, 1237751.246, 1222402.669, 1205957.764, 1188416.533, 1169778.975, 1150045.090, 1129214.878, 1107288.338, 1084265.472, 1060146.279, 1034930.760, 1008618.913, 981210.739, 952706.238, 923105.410, 892408.256, 860614.774, 827724.965, 793738.830, 758656.367, 722477.578, 685202.463, 646831.026, 607363.280, 566799.276, 525139.176, 482383.470, 438533.525, 393592.835, 347569.597, 300481.422, 252362.880, 203275.885, 153321.391, 102649.026, 51460.075,    0.000,
   0.000, 43219.336, 86210.971, 128768.752, 170723.629, 211949.935, 252362.880, 291910.464, 330563.650, 368307.646, 405135.567, 441044.478, 476033.232, 510101.416, 543248.892, 575475.621, 606781.590, 637166.797, 666631.239, 695174.918, 722797.833, 749499.984, 775281.371, 800141.994, 824081.854, 847100.950, 869199.282, 890376.850, 910633.654, 929969.694, 948384.971, 965879.484, 982453.233, 998106.218, 1012838.439, 1026649.897, 1039540.590, 1051510.520, 1062559.686, 1072688.088, 1081895.726, 1090182.601, 1097548.712, 1103994.058, 1109518.641, 1114122.460, 1117805.516, 1120567.807, 1122409.335, 1123330.099, 1123330.099, 1122409.335, 1120567.807, 1117805.516, 1114122.460, 1109518.641, 1103994.058, 1097548.712, 1090182.601, 1081895.726, 1072688.088, 1062559.686, 1051510.520, 1039540.590, 1026649.897, 1012838.439, 998106.218, 982453.233, 965879.484, 948384.971, 929969.694, 910633.654, 890376.850, 869199.282, 847100.950, 824081.854, 800141.994, 775281.371, 749499.984, 722797.833, 695174.918, 666631.239, 637166.797, 606781.590, 575475.621, 543248.892, 510101.416, 476033.232, 441044.478, 405135.567, 368307.646, 330563.650, 291910.464, 252362.880, 211949.935, 170723.629, 128768.752, 86210.971, 43219.336,    0.000,
   0.000, 34812.748, 69442.087, 103721.968, 137516.224, 170723.629, 203275.885, 235131.105, 266265.897, 296668.346, 326332.906, 355257.212, 383440.340, 410881.956, 437581.952, 463540.293, 488756.971, 513231.982, 536965.326, 559957.004, 582207.014, 603715.357, 624482.034, 644507.043, 663790.386, 682332.061, 700132.069, 717190.411, 733507.085, 749082.092, 763915.432, 778007.106, 791357.112, 803965.451, 815832.123, 826957.129, 837340.467, 846982.138, 855882.142, 864040.479, 871457.149, 878132.153, 884065.489, 889257.158, 893707.160, 897415.495, 900382.163, 902607.164, 904090.498, 904832.165, 904832.165, 904090.498, 902607.164, 900382.163, 897415.495, 893707.160, 889257.158, 884065.489, 878132.153, 871457.149, 864040.479, 855882.142, 846982.138, 837340.467, 826957.129, 815832.123, 803965.451, 791357.112, 778007.106, 763915.432, 749082.092, 733507.085, 717190.411, 700132.069, 682332.061, 663790.386, 644507.043, 624482.034, 603715.357, 582207.014, 559957.004, 536965.326, 513231.982, 488756.971, 463540.293, 437581.952, 410881.956, 383440.340, 355257.212, 326332.906, 296668.346, 266265.897, 235131.105, 203275.885, 170723.629, 137516.224, 103721.968, 69442.087, 34812.748,    0.000,
   0.000, 26257.600, 52376.866, 78232.557, 103721.968, 128768.752, 153321.391, 177348.291, 200831.808, 223762.954, 246137.545, 267953.798, 289211.014, 309908.943, 330047.502, 349626.666, 368646.428, 387106.786, 405007.738, 422349.286, 439131.430, 455354.168, 471017.502, 486121.431, 500665.955, 514651.074, 528076.789, 540943.099, 553250.004, 564997.504, 576185.600, 586814.290, 596883.576, 606393.458, 615343.934, 623735.006, 631566.673, 638838.935, 645551.792, 651705.244, 657299.292, 662333.935, 666809.173, 670725.007, 674081.436, 676878.459, 679116.079, 680794.293, 681913.102, 682472.507, 682472.507, 681913.102, 680794.293, 679116.079, 676878.459, 674081.436, 670725.007, 666809.173, 662333.935, 657299.292, 651705.244, 645551.792, 638838.935, 631566.673, 623735.006, 615343.934, 606393.458, 596883.576, 586814.290, 576185.600, 564997.504, 553250.004, 540943.099, 528076.789, 514651.074, 500665.955, 486121.431, 471017.502, 455354.168, 439131.430, 422349.286, 405007.738, 387106.786, 368646.428, 349626.666, 330047.502, 309908.943, 289211.014, 267953.798, 246137.545, 223762.954, 200831.808, 177348.291, 153321.391, 128768.752, 103721.968, 78232.557, 52376.866, 26257.600,    0.000,
   0.000, 17579.518, 35066.423, 52376.866, 69442.087, 86210.971, 102649.026, 118735.099, 134457.376, 149809.841, 164789.691, 179395.731, 193627.495, 207484.815, 220967.635, 234075.939, 246809.721, 259168.981, 271153.718, 282763.932, 293999.622, 304860.790, 315347.435, 325459.556, 335197.155, 344560.230, 353548.783, 362162.812, 370402.319, 378267.302, 385757.763, 392873.700, 399615.115, 405982.006, 411974.374, 417592.220, 422835.542, 427704.341, 432198.618, 436318.371, 440063.601, 443434.308, 446430.493, 449052.154, 451299.292, 453171.907, 454669.999, 455793.568, 456542.614, 456917.137, 456917.137, 456542.614, 455793.568, 454669.999, 453171.907, 451299.292, 449052.154, 446430.493, 443434.308, 440063.601, 436318.371, 432198.618, 427704.341, 422835.542, 417592.220, 411974.374, 405982.006, 399615.115, 392873.700, 385757.763, 378267.302, 370402.319, 362162.812, 353548.783, 344560.230, 335197.155, 325459.556, 315347.435, 304860.790, 293999.622, 282763.932, 271153.718, 259168.981, 246809.721, 234075.939, 220967.635, 207484.815, 193627.495, 179395.731, 164789.691, 149809.841, 134457.376, 118735.099, 102649.026, 86210.971, 69442.087, 52376.866, 35066.423, 17579.518,    0.000,
   0.000, 8812.973, 17579.518, 26257.600, 34812.748, 43219.336, 51460.075, 59524.358, 67406.263, 75102.773, 82612.484, 89934.796, 97069.476, 104016.440, 110775.659, 117347.125, 123730.835, 129926.790, 135934.988, 141755.430, 147388.116, 152833.046, 158090.219, 163159.637, 168041.298, 172735.203, 177241.351, 181559.744, 185690.380, 189633.260, 193388.384, 196955.752, 200335.364, 203527.219, 206531.318, 209347.661, 211976.248, 214417.079, 216670.153, 218735.471, 220613.033, 222302.839, 223804.889, 225119.182, 226245.719, 227184.500, 227935.525, 228498.793, 228874.306, 229062.062, 229062.062, 228874.306, 228498.793, 227935.525, 227184.500, 226245.719, 225119.182, 223804.889, 222302.839, 220613.033, 218735.471, 216670.153, 214417.079, 211976.248, 209347.661, 206531.318, 203527.219, 200335.364, 196955.752, 193388.384, 189633.260, 185690.380, 181559.744, 177241.351, 172735.203, 168041.298, 163159.637, 158090.219, 152833.046, 147388.116, 141755.430, 135934.988, 129926.790, 123730.835, 117347.125, 110775.659, 104016.440, 97069.476, 89934.796, 82612.484, 75102.773, 67406.263, 59524.358, 51460.075, 43219.336, 34812.748, 26257.600, 17579.518, 8812.973,    0.000,
   0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
